id,gender,masterCategory,subCategory,articleType,productDisplayName,price,sellers,quantity,filename,ratings,returned,sales
21946,Women,Accessories,Bags,Handbags,Murcia Women Casual Black Handbag,844,Friend Random,959,21946.jpg,5,18,794204
56028,Women,Personal Care,Lips,Lipstick,Colorbar Soft Touch Spring Fling Lipstick 023,1400,Blue Smoke,300,56028.jpg,2,0,420000
56814,Women,Apparel,Topwear,Kurtis,Aneri Women Multi Coloured Kurti,613,Bed Random,1013,56814.jpg,2,24,606257
12956,Men,Footwear,Shoes,Sports Shoes,ADIDAS Men Sports Blue Sports Shoes,980,Clear Prints,142,12956.jpg,4,13,126420
29317,Unisex,Accessories,Bags,Backpacks,ADIDAS Unisex Blue Backpack,466,Guard Random,1139,29317.jpg,3,2,529842
48320,Women,Accessories,Jewellery,Bracelet,Pitaraa Silver Omelette Thin Bracelet,486,Transit Random,633,48320.jpg,2,11,302292
29125,Women,Accessories,Eyewear,Sunglasses,Vogue Women White Sunglasses,633,Guard Random,674,29125.jpg,4,13,418413
26951,Women,Apparel,Topwear,Tshirts,Jealous 21 Women Printed Teal T-shirt,890,Unique Trends,151,26951.jpg,3,18,118370
27883,Women,Apparel,Topwear,Tshirts,Scullers For Her Women Pink Shirt,1245,Clear Prints,422,27883.jpg,5,27,491775
29919,Men,Accessories,Watches,Watches,Police Men Black Dial Chronograph Watch PL12699JS-02,439,GenosisX,1112,29919.jpg,1,27,476315
21348,Men,Accessories,Eyewear,Sunglasses,Pal Zileri Men Casual Metal Frame Sunglasses,1276,Guard Random,1183,21348.jpg,1,7,1500576
59252,Men,Accessories,Watches,Watches,Titan Men White Dial Automatic Watch NB9365SL01,594,Sanguine Skincare,444,59252.jpg,5,16,254232
54915,Men,Apparel,Topwear,Tshirts,Do u speak Cream Men T-shirt,551,Transit Random,1022,54915.jpg,1,28,547694
50589,Men,Apparel,Innerwear,Briefs,Chromozome Men Navy Blue Briefs,514,Friend Random,429,50589.jpg,5,16,212282
18206,Men,Accessories,Headwear,Caps,Manchester United Men Solid Black Cap,1292,Unique Trends,123,18206.jpg,2,16,138244
54129,Women,Footwear,Shoes,Heels,Rocia Women Beige Flats,1028,Guard Random,1089,54129.jpg,3,27,1091736
48576,Men,Accessories,Jewellery,Bracelet,Revv Men Steel Bracelet,980,Strat Security,360,48576.jpg,2,5,347900
45269,Men,Accessories,Watches,Watches,CASIO Youth Series Digital Men Black Small Dial Digital Watch W-210-1CVDF I065,526,Friend Random,423,45269.jpg,3,7,218816
10259,Men,Apparel,Bottomwear,Trousers,John Miller Men Reglur Black Trousers,1037,Bed Random,171,10259.jpg,2,19,157624
38433,Women,Accessories,Bags,Mobile Pouch,Baggit Women Green Mobile Pouch,317,XYZ,287,38433.jpg,4,22,84005
25982,Women,Personal Care,Fragrance,Perfume and Body Mist,J. DEL POZO Women In White Perfume 100 ml,625,Bed Random,96,25982.jpg,4,27,43125
44189,Women,Footwear,Flip Flops,Flip Flops,iPanema Women Pink Flip Flops,556,Spicy Dinner,1364,44189.jpg,5,2,757272
18808,Men,Accessories,Belts,Belts,Peter England Men Casual Navy Blue Belt,495,Transit Random,780,18808.jpg,3,2,385110
16992,Women,Accessories,Belts,Belts,Puma Women Dizzy  Black Belt,1174,Bed Random,1307,16992.jpg,4,8,1525026
41266,Men,Accessories,Wallets,Wallets,Arrow Men Brown Wallet,361,Ten Fold Security,984,41266.jpg,3,1,354863
44714,Men,Footwear,Flip Flops,Flip Flops,Lotto Men Maroon Juve Flip Flop,439,Sanguine Skincare,1473,44714.jpg,1,16,639623
52671,Men,Accessories,Watches,Watches,Morellato Men Navy Blue Watch,588,XYZ,1056,52671.jpg,3,16,611520
59299,Men,Apparel,Topwear,Shirts,U.S. Polo Assn. Men Striped Blue Shirt,349,GenosisX,237,59299.jpg,2,23,74686
7364,Men,Footwear,Shoes,Casual Shoes,Red Tape Men's Brown casual Shoe,834,Clear Prints,604,7364.jpg,3,30,478716
34463,Unisex,Accessories,Bags,Backpacks,ADIDAS Unisex Black Backpack,589,Sanguine Skincare,175,34463.jpg,2,12,96007
12393,Men,Accessories,Socks,Socks,Reid & Taylor Men Solid Black Socks,540,Bed Random,1032,12393.jpg,5,24,544320
13241,Men,Apparel,Topwear,Jackets,Palm Tree Kids Boys Solid White Jackets,1419,Guard Random,251,13241.jpg,1,27,317856
8922,Men,Accessories,Belts,Belts,Puma Men Cat  White Belt,736,Unique Trends,922,8922.jpg,4,14,668288
50314,Men,Accessories,Ties,Ties,Park Avenue Men Brown Tie,399,GenosisX,71,50314.jpg,4,16,21945
34651,Women,Footwear,Shoes,Sports Shoes,Fila Women Top Fuel Black Sports Shoes,671,XYZ,553,34651.jpg,2,22,356301
19549,Men,Apparel,Topwear,Sweatshirts,United Colors of Benetton Men Solid Grey Sweatshirt,644,Spicy Dinner,1279,19549.jpg,3,11,816592
49239,Men,Accessories,Headwear,Caps,Arrow Men White Cap,1194,XYZ,256,49239.jpg,5,24,277008
33474,Women,Accessories,Belts,Belts,Baggit Women Chotu Dum Blue Belt,317,Guard Random,429,33474.jpg,5,1,135676
5601,Men,Footwear,Flip Flops,Flip Flops,Nike Men's Splash Thong Yellow Black Flip Flop,1461,Clear Prints,440,5601.jpg,4,0,642840
20063,Women,Accessories,Mufflers,Mufflers,United Colors Of Benetton Women Black Muffler,862,Clear Prints,407,20063.jpg,1,10,342214
36106,Men,Accessories,Wallets,Wallets,OTLS Men Laurel Black Wallet,585,Friend Random,721,36106.jpg,5,27,405990
16959,Women,Accessories,Eyewear,Sunglasses,Image Women Classic Eyewear Brown Sunglasses,812,XYZ,990,16959.jpg,2,4,800632
10292,Women,Footwear,Shoes,Heels,Clarks Women Brown Leather Heels,366,GenosisX,788,10292.jpg,3,29,277794
33222,Women,Apparel,Topwear,Tunics,Sepia Women Brown Tunic,1284,GenosisX,685,33222.jpg,1,3,875688
36750,Girls,Apparel,Dress,Dresses,Little Miss Girls Chatterbox Navy Blue Dress,563,Friend Random,971,36750.jpg,4,5,543858
17285,Men,Apparel,Topwear,Tshirts,U.S. Polo Assn. Men Solid Black  polo Tshirt,360,Clear Prints,1340,17285.jpg,2,19,475560
16357,Men,Apparel,Topwear,Shirts,Peter England Men Stripes Blue Shirt,598,Unique Trends,821,16357.jpg,5,28,474214
7700,Women,Apparel,Topwear,Tops,Jealous 21 Women's All Girls Dying Jealousy Pink Top,457,Unique Trends,789,7700.jpg,3,8,356917
43155,Women,Accessories,Watches,Watches,Fastrack Women Black Dial Watch,1314,XYZ,466,43155.jpg,2,26,578160
17043,Men,Footwear,Shoes,Casual Shoes,Gas Men Skate 003 Casual Shoe,1026,XYZ,676,17043.jpg,2,20,673056
6414,Men,Footwear,Flip Flops,Flip Flops,Lotto Men's Thong Blue White Flip Flop,896,Ten Fold Security,1364,6414.jpg,1,25,1199744
18837,Men,Accessories,Belts,Belts,Peter England Men Formal Brown Belt,584,Strat Security,836,18837.jpg,4,9,482968
16191,Men,Apparel,Topwear,Tshirts,Puma Men Graphic White TShirt,382,Blue Smoke,467,16191.jpg,2,9,174956
56473,Women,Personal Care,Nails,Nail Polish,Streetwear Grape Shimmer Nail Polish 41,632,Transit Random,1331,56473.jpg,2,17,830448
40516,Men,Accessories,Watches,Watches,Titan Men White Dial Watch,339,Guard Random,1320,40516.jpg,3,14,442734
4343,Men,Footwear,Shoes,Casual Shoes,Fila Men Leonard Red Shoes,1043,Strat Security,1410,4343.jpg,3,27,1442469
5291,Men,Footwear,Shoes,Formal Shoes,Lee Cooper Men Black Semi Formal Shoe,1382,Strat Security,1342,5291.jpg,4,25,1820094
4171,Men,Footwear,Shoes,Sports Shoes,Reebok Men's Easytone Inspire White Shoe,734,Unique Trends,967,4171.jpg,1,13,700236
15526,Women,Footwear,Shoes,Heels,Rockport Women Jeanie Oneband Brown Flats,949,Ten Fold Security,367,15526.jpg,4,18,331201
37676,Unisex,Accessories,Bags,Backpacks,American Tourister Unisex Black Backpack,1241,XYZ,313,37676.jpg,4,6,380987
23044,Women,Apparel,Bottomwear,Leggings,Arrow Woman Brown Jeggings,1325,Ten Fold Security,1212,23044.jpg,4,28,1568800
30453,Men,Apparel,Bottomwear,Jeans,Deni Yo Men White Jeans,710,Strat Security,784,30453.jpg,3,1,555930
2286,Men,Apparel,Topwear,Sweatshirts,Nike Men Black Sweatshirt,1375,Blue Smoke,353,2286.jpg,2,1,484000
3354,Men,Apparel,Topwear,Tshirts,Myntra Men's I Give 100 Percent Work White T-shirt,1097,Sanguine Skincare,1443,3354.jpg,5,9,1573098
39388,Men,Apparel,Bottomwear,Jeans,Peter England Men Black Jeans,1239,Bed Random,441,39388.jpg,1,16,526575
37212,Men,Apparel,Topwear,Shirts,United Colors of Benetton Men Pink Shirt,635,Sanguine Skincare,645,37212.jpg,2,9,403860
6242,Women,Apparel,Topwear,Tshirts,Lee Women's Rihana Purple T-shirt,1125,XYZ,982,6242.jpg,4,13,1090125
42417,Unisex,Accessories,Accessories,Messenger Bag,American Tourister Unisex Purple Messenger Bag,1227,XYZ,1435,42417.jpg,2,22,1733751
46285,Women,Apparel,Dress,Dresses,109F Women Multi Coloured Dress,354,Guard Random,1269,46285.jpg,2,1,448872
12155,Women,Apparel,Bottomwear,Leggings,Aurelia Women Solid Beige Leggings,1138,XYZ,829,12155.jpg,4,19,921780
3502,Women,Apparel,Topwear,Tshirts,ADIDAS Women's Black T-shirt,831,Guard Random,272,3502.jpg,4,2,224370
30205,Women,Accessories,Bags,Handbags,Nike Women Track Tote Pink Handbag,514,Guard Random,755,30205.jpg,1,15,380360
54740,Men,Footwear,Shoes,Casual Shoes,Vans Men Black Era Shoes,845,GenosisX,946,54740.jpg,3,4,795990
40172,Men,Accessories,Eyewear,Sunglasses,Fastrack Men UV protected Sporty Wrap Sunglasses,1085,GenosisX,1055,40172.jpg,5,18,1125145
32552,Men,Footwear,Shoes,Casual Shoes,Playboy Men Black Shoes,856,Unique Trends,763,32552.jpg,3,26,630872
56017,Women,Personal Care,Lips,Lipstick,Colorbar Soft Touch Wood Heart Lipstick 039,1426,Clear Prints,734,56017.jpg,2,8,1035276
53565,Men,Accessories,Watches,Watches,Q&Q Men Black Dial Watch,1438,Blue Smoke,1062,53565.jpg,5,24,1492644
57599,Women,Personal Care,Lips,Lipstick,Lotus Herbals Moistpetals Berry Punch Lipstick 121,583,Friend Random,472,57599.jpg,4,17,265265
59403,Women,Apparel,Topwear,Tshirts,Tokyo Talkies Women White T-shirt,823,Clear Prints,1479,59403.jpg,4,22,1199111
48743,Men,Accessories,Jewellery,Bangle,Revv Men Steel Bangle,1002,GenosisX,833,48743.jpg,2,8,826650
43199,Men,Accessories,Watches,Watches,Fastrack Men Gunmetal-Toned Dial Watch NA3015AL01,1453,Sanguine Skincare,839,43199.jpg,4,13,1200178
18201,Men,Apparel,Topwear,Jackets,Nike Men Casual Olive Jacket,1233,Transit Random,1034,18201.jpg,2,25,1244097
56679,Women,Footwear,Shoes,Heels,Portia Women Brown Sandals,941,Clear Prints,1301,56679.jpg,5,26,1199775
38606,Men,Apparel,Topwear,Tshirts,Nike Men Printed Boxed White T-shirt,353,Blue Smoke,1015,38606.jpg,3,4,356883
4149,Women,Footwear,Shoes,Sports Shoes,Nike Women Free White Pink Shoe,1261,Blue Smoke,861,4149.jpg,3,24,1055457
10850,Men,Apparel,Topwear,Tshirts,Wrangler Men Famous Filafil Blue T-Shirts,1113,Blue Smoke,150,10850.jpg,1,19,145803
30833,Women,Apparel,Topwear,Kurtas,Fabindia Women Beige Kurta,1398,Transit Random,149,30833.jpg,3,20,180342
3708,Men,Apparel,Topwear,Tshirts,Classic Polo Men's Navy Grey Stripe T-shirt,827,Guard Random,1127,3708.jpg,5,9,924586
18665,Men,Footwear,Shoes,Casual Shoes,Fila Men Syncro White Shoes,854,Clear Prints,874,18665.jpg,1,18,731024
15946,Men,Accessories,Ties,Ties,Turtle Men Solid Black Ties,1135,XYZ,548,15946.jpg,1,5,616305
1863,Men,Apparel,Topwear,Tshirts,Inkfruit Men Night Wolf T-shirt,721,Transit Random,900,1863.jpg,4,26,630154
6048,Men,Apparel,Topwear,Shirts,UCB Men Ben Logo Black Shirt,616,Unique Trends,44,6048.jpg,4,30,8624
13883,Men,Apparel,Topwear,Shirts,Scullers Men Check Purple Shirts,755,Strat Security,418,13883.jpg,3,15,304265
6874,Women,Apparel,Dress,Dresses,Forever New Women Pink Sleeveless Dress,1150,Bed Random,45,6874.jpg,5,3,48300
35589,Men,Footwear,Sandal,Sandals,Gliders Men Yellow Sandals,1036,Unique Trends,1227,35589.jpg,2,9,1261848
49033,Women,Accessories,Jewellery,Ring,Lucera Women Silver Ring,660,Strat Security,1226,49033.jpg,4,2,807840
38296,Men,Accessories,Wallets,Wallets,Reid & Taylor Men Brown Wallet,1056,Guard Random,1206,38296.jpg,4,8,1265088
57109,Women,Apparel,Topwear,Tunics,Elle Women Blue Tunic,1007,Unique Trends,1034,57109.jpg,3,9,1032175
39176,Women,Apparel,Topwear,Kurtas,Aneri Women Purple Kurta,1320,XYZ,624,39176.jpg,5,28,786720
40982,Boys,Apparel,Topwear,Tshirts,Gini and Jony Boys Core White T-shirt,1426,GenosisX,121,40982.jpg,4,2,169694
57935,Men,Footwear,Sandal,Sandals,Clarks Men Black Leather Closed Sandals,665,Ten Fold Security,1253,57935.jpg,3,23,817950
19571,Men,Apparel,Topwear,Tshirts,United Colors of Benetton Men Printed Black TShirt,793,Bed Random,1266,19571.jpg,1,25,984113
11378,Men,Apparel,Topwear,Shirts,United Colors of Benetton Men Summer White Shirts,820,Sanguine Skincare,1002,11378.jpg,5,15,809340
39512,Unisex,Accessories,Bags,Backpacks,Peter England Unisex Black Backpack,1085,Clear Prints,1321,39512.jpg,4,5,1427860
25971,Women,Apparel,Dress,Dresses,Femella Women Black Dress,1163,GenosisX,1159,25971.jpg,5,22,1322331
58525,Unisex,Accessories,Accessories,Travel Accessory,Wildcraft Unisex Green Chalk Bag,490,Guard Random,862,58525.jpg,5,27,409150
28652,Men,Footwear,Shoes,Sports Shoes,Nike Men Tiempo Natural IV Black Sports Shoes,733,XYZ,1117,28652.jpg,4,12,809965
28460,Women,Apparel,Bottomwear,Shorts,Urban Yoga Women Pink Shorts,393,XYZ,43,28460.jpg,5,8,13755
42883,Women,Accessories,Bags,Handbags,French Connection Women Black Sling Bag,1060,Strat Security,277,42883.jpg,5,19,273480
34803,Men,Accessories,Belts,Belts,Flying Machine Men Woven Green Belt,1354,XYZ,323,34803.jpg,2,16,415678
10098,Men,Accessories,Watches,Watches,Fastrack Men Analogue Plastic White Watch,1073,GenosisX,722,10098.jpg,5,14,759684
11976,Men,Footwear,Shoes,Casual Shoes,Fila Men Paramount Plus Black Shoes,790,Spicy Dinner,1289,11976.jpg,2,2,1016730
23615,Women,Personal Care,Fragrance,Perfume and Body Mist,Nike Fragrances Women Basic Perfume,1421,Bed Random,205,23615.jpg,3,9,278516
17420,Men,Accessories,Watches,Watches,Casio Enticer Men Black Dial Analogue Watch A479,1362,Clear Prints,1128,17420.jpg,2,2,1533612
13080,Men,Footwear,Shoes,Casual Shoes,Numero Uno Men Black Casual Shoes,1153,Spicy Dinner,602,13080.jpg,3,13,679117
45407,Women,Footwear,Shoes,Flats,Rocia Women Brown Sandals,756,Bed Random,1434,45407.jpg,2,16,1072008
4720,Girls,Apparel,Topwear,Tshirts,Disney Kids Girl's Fun In The Fair Yellow Teen Kidswear,1101,Unique Trends,1109,4720.jpg,3,16,1203393
59058,Women,Apparel,Topwear,Kurtis,Global Desi Women Black Kurti,466,Strat Security,647,59058.jpg,5,22,291250
4512,Women,Footwear,Shoes,Sports Shoes,Lotto Women Osaka Grey Violet Shoe,542,Spicy Dinner,721,4512.jpg,1,0,390782
35542,Girls,Footwear,Sandal,Sandals,Enroute Kids Girls Pink Sandals,772,Ten Fold Security,212,35542.jpg,2,24,145136
48916,Women,Accessories,Jewellery,Pendant,Lucera Women Silver Pendant,1306,Spicy Dinner,356,48916.jpg,4,12,449264
47162,Men,Accessories,Belts,Belts,Peter England Men Brown Belt,923,Guard Random,227,47162.jpg,1,13,197522
26155,Men,Apparel,Bottomwear,Trousers,John Miller Men Striped Grey Trousers,934,Unique Trends,170,26155.jpg,3,24,136364
54575,Women,Apparel,Topwear,Kurtas,Sushilas Women Printed Maroon Kurta,729,Blue Smoke,824,54575.jpg,2,19,586845
10053,Women,Apparel,Topwear,Tshirts,Gini And Jony Vini Romper Pink T-Shirts,796,Guard Random,287,10053.jpg,4,18,214124
38639,Men,Apparel,Topwear,Tshirts,Nike Men Blue Cricket Blue Polo Tshirt,528,Transit Random,741,38639.jpg,1,13,384384
15521,Men,Footwear,Flip Flops,Flip Flops,Rockport Men Jelbalp Black Flip Flops,1157,GenosisX,935,15521.jpg,5,20,1058655
42848,Women,Accessories,Wallets,Wallets,French Connection Women Brown Wallet,897,Bed Random,1494,42848.jpg,5,5,1335633
22191,Men,Footwear,Shoes,Casual Shoes,Timberland Men Light Brown Casual Shoes,1447,Bed Random,1147,22191.jpg,1,14,1639451
35314,Women,Accessories,Jewellery,Earrings,Fabindia Women Anusuya Silver Earrings,890,Transit Random,364,35314.jpg,4,4,320400
30666,Men,Accessories,Eyewear,Sunglasses,Park Avenue Men Black Sunglasses,1228,Spicy Dinner,395,30666.jpg,1,6,477692
26703,Men,Footwear,Shoes,Sports Shoes,Nike Men White Court Shuttle Shoes,602,Ten Fold Security,907,26703.jpg,2,22,532770
24054,Men,Apparel,Topwear,Tshirts,Locomotive Men Printed Blue T-shirt,942,Guard Random,1329,24054.jpg,5,20,1233078
4344,Men,Footwear,Shoes,Sports Shoes,Fila Men's Abascuss White Blue Shoe,509,Ten Fold Security,1166,4344.jpg,2,15,585859
15713,Men,Footwear,Shoes,Sports Shoes,Nike Men Air Relentless Black Sports Shoes,1146,Ten Fold Security,1004,15713.jpg,1,16,1132248
5296,Men,Footwear,Sandal,Sandals,Puma Men Black Floater,1075,GenosisX,426,5296.jpg,4,16,440750
41605,Men,Apparel,Topwear,Shirts,Basics Men Grey Shirt,1033,Unique Trends,825,41605.jpg,5,15,836730
11175,Men,Apparel,Topwear,Sweaters,Scullers Men Stripes White Sweaters,430,Sanguine Skincare,310,11175.jpg,2,29,120830
57760,Women,Personal Care,Skin Care,Face Wash and Cleanser,Lotus Herbals Tea Tree Face Wash,1105,Friend Random,1093,57760.jpg,2,27,1177930
24292,Men,Accessories,Socks,Socks,Quiksilver Men High Black Socks,619,Friend Random,763,24292.jpg,5,18,461155
11949,Men,Footwear,Shoes,Casual Shoes,Ganuchi Men Casual Brown Casual Shoes,1342,Transit Random,308,11949.jpg,3,27,377102
34000,Women,Apparel,Topwear,Tops,Femella Women Black Top,312,Sanguine Skincare,655,34000.jpg,3,1,204048
19318,Unisex,Accessories,Bags,Backpacks,Nike Unisex Classic Base Blue Backpack,896,Guard Random,1292,19318.jpg,4,24,1136128
22959,Men,Footwear,Shoes,Sports Shoes,Reebok Men White Fusion Sports Shoes,636,Ten Fold Security,449,22959.jpg,2,6,281748
34232,Men,Apparel,Topwear,Tshirts,Proline Men Grey T-shirt,1402,Clear Prints,1437,34232.jpg,2,0,2014674
46612,Women,Footwear,Shoes,Heels,Catwalk Women Brown Wedges,628,Guard Random,974,46612.jpg,1,11,604764
13410,Men,Apparel,Topwear,Shirts,United Colors of Benetton Men Solid Blue Shirts,1369,Clear Prints,88,13410.jpg,2,29,80771
43360,Men,Footwear,Shoes,Sports Shoes,Reebok Men White Ultimate Vibe Sports Shoes,1311,Spicy Dinner,885,43360.jpg,2,5,1153680
30692,Women,Footwear,Shoes,Heels,Catwalk Women Brown Heels,1491,Blue Smoke,1369,30692.jpg,5,1,2039688
25172,Women,Accessories,Bags,Handbags,Lino Perros Women Leatherite Brown Handbag,1340,Spicy Dinner,1305,25172.jpg,5,3,1744680
44979,Men,Accessories,Watches,Watches,Maxima Attivo Men Steel-Toned Dial Watch 15933LMGB,631,XYZ,201,44979.jpg,4,22,112949
45097,Women,Apparel,Innerwear,Bra,Bwitch Pink Ruby Bra,1384,Ten Fold Security,263,45097.jpg,2,7,354304
14635,Men,Accessories,Mufflers,Mufflers,United Colors of Benetton Men Solid Black Mufflers,320,Clear Prints,1198,14635.jpg,5,24,375680
22733,Men,Footwear,Shoes,Casual Shoes,Nike Men Dunk High Grey Casual Shoes,818,Strat Security,599,22733.jpg,5,25,469532
28209,Men,Accessories,Eyewear,Sunglasses,Ray-Ban Men High Street Black Sunglasses,1209,Clear Prints,755,28209.jpg,2,17,892242
31324,Women,Apparel,Topwear,Kurtas,Aurelia Women Printed Blue Kurta,1228,Spicy Dinner,703,31324.jpg,2,0,863284
58942,Women,Accessories,Watches,Watches,Tommy Hilfiger Women Silver-Toned Dial  Watch TH1780453-D,1167,Strat Security,1263,58942.jpg,3,26,1443579
20858,Women,Accessories,Eyewear,Sunglasses,United Colors of Benetton Women Casual Olive Sunglasses,1047,Strat Security,768,20858.jpg,4,11,792579
57304,Women,Footwear,Shoes,Heels,Rocia Women Brown Wedges,1187,Sanguine Skincare,1335,57304.jpg,4,7,1576336
33641,Men,Footwear,Flip Flops,Flip Flops,Lotto Men Black Koro G Slippers,1354,GenosisX,124,33641.jpg,5,6,159772
5434,Men,Apparel,Topwear,Tshirts,Nike Men's Kill Man Red T-shirt,1447,Guard Random,373,5434.jpg,3,12,522367
14063,Men,Apparel,Topwear,Tshirts,Flying Machine Men Solid Blue Polo Tshirts,1190,GenosisX,1144,14063.jpg,1,24,1332800
20256,Men,Apparel,Topwear,Tshirts,Wrangler Men Wing Green T-shirt,808,Strat Security,1421,20256.jpg,3,1,1147360
22501,Women,Footwear,Shoes,Casual Shoes,Catwalk Women Beige Casual Shoes,1369,XYZ,1047,22501.jpg,4,3,1429236
47196,Men,Footwear,Sandal,Sandals,Franco Leone Men Brown Sandals,1388,Transit Random,1187,47196.jpg,1,18,1622572
31116,Boys,Apparel,Bottomwear,Shorts,Gini and Jony Boys Grey Shorts,1090,XYZ,1147,31116.jpg,1,5,1244780
3763,Men,Apparel,Topwear,Tshirts,Status Quo Men's London Icon Grey T-shirt,309,Transit Random,1024,3763.jpg,1,19,310545
26101,Men,Apparel,Topwear,Shirts,John Miller Men Striped White Shirt,770,Sanguine Skincare,1466,26101.jpg,5,27,1108030
21324,Men,Accessories,Eyewear,Sunglasses,Louis Philippe Men Aviator Sunglasses LP201-C1,1000,Blue Smoke,1336,21324.jpg,3,3,1333000
40313,Unisex,Footwear,Sandal,Sandals,Warner Bros Kids White sandals,1347,Transit Random,970,40313.jpg,3,6,1298508
56276,Women,Apparel,Innerwear,Bra,Biara Women Skin Bra,969,Transit Random,1451,56276.jpg,2,12,1394391
15323,Men,Apparel,Topwear,Jackets,Nike Men Solid Grey Jacket,1264,Unique Trends,939,15323.jpg,3,6,1179312
57196,Women,Apparel,Topwear,Tunics,Elle Women Red Tunic,1422,Bed Random,438,57196.jpg,2,1,621414
32501,Men,Apparel,Topwear,Shirts,Scullers Men Black Shirt,1004,Spicy Dinner,393,32501.jpg,4,4,390556
11783,Men,Apparel,Topwear,Tshirts,Lee Men Printed Grey Tshirts,575,Friend Random,1002,11783.jpg,4,12,569250
3551,Men,Footwear,Shoes,Casual Shoes,Skechers Men's Charcoal Lifestyle Shoe,1016,Strat Security,181,3551.jpg,1,9,174752
51261,Men,Accessories,Belts,Belts,Park Avenue Men Black & Brown Reversible Belt,473,Transit Random,669,51261.jpg,2,6,313599
9857,Men,Apparel,Topwear,Tshirts,Status Quo Men Green Polo Tshirts,1482,Ten Fold Security,1158,9857.jpg,4,30,1671696
