,id,gender,masterCategory,subCategory,articleType,productDisplayName,price,sellers,sold,filename,link
119,33026,Women,Apparel,Topwear,Kurtas,Mother Earth Women Pink Kurta,918,Guard Random,422,33026.jpg,http://assets.myntassets.com/v1/images/style/properties/Mother-Earth-Women-Red-Kurta_573ea7192ffd5b39893b3eda44983b1f_images.jpg
120,44174,Women,Personal Care,Fragrance,Fragrance Gift Set,Nike Fragrances Women Sensual Touch Perfume and Deo Set,1158,Spicy Dinner,774,44174.jpg,http://assets.myntassets.com/v1/images/style/properties/2dd0e7200dcf5daacf75e84254cf44da_images.jpg
121,4381,Men,Apparel,Topwear,Tshirts,Superman Men's Silhouette Light Blue T-shirt,586,Transit Random,141,4381.jpg,http://assets.myntassets.com/v1/images/style/properties/9af8eb6d150cbf09178137613fb1e594_images.jpg
122,46623,Unisex,Accessories,Bags,Backpacks,Nike Unisex Ultimatum Max Backpack,744,Ten Fold Security,1466,46623.jpg,http://assets.myntassets.com/v1/images/style/properties/8705fb78a89aedee509372dabeb00045_images.jpg
123,19927,Men,Footwear,Sandal,Sandals,ADIDAS Men Receptor Grey Sandals,374,Transit Random,986,19927.jpg,http://assets.myntassets.com/v1/images/style/properties/3fa8e7f3bd3eeb217a8cb060d1db2567_images.jpg
124,16153,Men,Footwear,Shoes,Formal Shoes,Enroute Men Leather Black Formal Shoes,1360,Spicy Dinner,1190,16153.jpg,http://assets.myntassets.com/v1/images/style/properties/c80c08ee91ff76e9ef5f3ec53fc6b6a7_images.jpg
125,34203,Men,Apparel,Bottomwear,Track Pants,Proline Men Charcoal Grey Track Pants,612,Bed Random,1488,34203.jpg,http://assets.myntassets.com/v1/images/style/properties/Proline-Men-Grey-Track-Pants_0bfd1e2ecdfb383b0b95593b68ef704d_images.jpg
126,27614,Men,Apparel,Bottomwear,Trousers,Scullers Men Beige Trousers,1288,Spicy Dinner,791,27614.jpg,http://assets.myntassets.com/v1/images/style/properties/40b830e01b25eee921ea6c1ba16f1629_images.jpg
127,16361,Men,Apparel,Topwear,Shirts,Peter England Men Stripes Maroon Shirt,1216,Spicy Dinner,200,16361.jpg,http://assets.myntassets.com/v1/images/style/properties/9eb242530f597631a641415ccee785eb_images.jpg
128,7736,Men,Accessories,Headwear,Caps,Puma Men Ferrari Lifestyle Red Cap,798,Blue Smoke,343,7736.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Ferrari-Lifestyle-Red-Cap_48586ae4176104869e154c76a09aace4_images.jpg
129,22968,Unisex,Accessories,Bags,Backpacks,U.S. Polo Assn. Unisex Casual Olive Backpack,901,Unique Trends,1394,22968.jpg,http://assets.myntassets.com/v1/images/style/properties/768a928ae2726a525ee2a7142b977491_images.jpg
130,55006,Women,Personal Care,Lips,Lip Gloss,Lakme Sheer Satin Lip Gloss 51,865,XYZ,1192,55006.jpg,http://assets.myntassets.com/v1/images/style/properties/Lakme-Sheer-Satin-Lip-Gloss-51_a10d5925678851da0b94a7e230f4e6e9_images.jpg
131,19329,Men,Footwear,Shoes,Casual Shoes,Puma Men Standpunkt Brown Casual Shoes,1417,Friend Random,872,19329.jpg,http://assets.myntassets.com/v1/images/style/properties/bcb01252e8d12d743d85d0001586fee0_images.jpg
132,27426,Women,Apparel,Bottomwear,Shorts,Jockey Women Grey Melange Shorts,1335,Transit Random,389,27426.jpg,http://assets.myntassets.com/assets/images/27426/2016/2/8/11454933652080-Jockey-Women-Grey-Melange-Shorts-1291454933651500-1.jpg
133,25371,Men,Apparel,Innerwear,Innerwear Vests,Levis Men Maroon Innerwear Vest,883,Guard Random,378,25371.jpg,http://assets.myntassets.com/v1/images/style/properties/b6ba990c288d73cee599dedcd27e1098_images.jpg
134,34455,Women,Footwear,Shoes,Heels,Rocia Women Black Shoes,1262,Unique Trends,945,34455.jpg,http://assets.myntassets.com/v1/images/style/properties/45f254c1992b0d9a55adf6c7c7f20ed8_images.jpg
135,6280,Men,Apparel,Topwear,Tshirts,UCB Men's Making Light Pink T-shirt,441,GenosisX,541,6280.jpg,http://assets.myntassets.com/v1/images/style/properties/841e642f22d1031b940126b54f3fe2bc_images.jpg
136,46075,Men,Accessories,Belts,Belts,Lino Perros Men Black Leather Belt,1008,Friend Random,467,46075.jpg,http://assets.myntassets.com/v1/images/style/properties/4384892e6c432bcd6aad44d1e3792437_images.jpg
137,27042,Women,Accessories,Bags,Clutches,Yelloe Black Animal Print Clutch,1103,Friend Random,230,27042.jpg,http://assets.myntassets.com/v1/images/style/properties/Yelloe-Black-Animal-Print-Clutche15b6d1186ace2eb2a844cf143e0e597_images.jpg
138,41250,Men,Accessories,Belts,Belts,Arrow Men Black & Brown Reversible Belt,891,Unique Trends,847,41250.jpg,http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Black---Brown-Reversible-Belt_869df184bfc3eb57e41573e7b3b7c076_images.jpg
139,40382,Women,Apparel,Topwear,Tops,Tokyo Talkies Women Pink Top,1393,XYZ,843,40382.jpg,http://assets.myntassets.com/v1/images/style/properties/ff487d5e2a7f343d35859997db375cab_images.jpg
140,57335,Women,Apparel,Innerwear,Bra,Amante White Bra BCSO01,1018,Guard Random,687,57335.jpg,http://assets.myntassets.com/v1/images/style/properties/Amante-Women-AmanteWhiteBra-White-Bra_377ee108d4470e931fb1c5bab38ed295_images.jpg
141,52647,Women,Accessories,Bags,Handbags,Mod'acc Women Black Handbag,589,GenosisX,909,52647.jpg,http://assets.myntassets.com/v1/images/style/properties/Modacc-Women-Black-Handbag_bc90660f883df700267dfac2d919b455_images.jpg
142,20267,Women,Footwear,Shoes,Heels,Catwalk Women Casual Black Heels,949,Friend Random,486,20267.jpg,http://assets.myntassets.com/v1/images/style/properties/dedbae54d5a67c52c6b08cb832f50622_images.jpg
143,5405,Men,Footwear,Shoes,Sports Shoes,Kalenji Ekiden Comfort Prime 2011,649,Bed Random,943,5405.jpg,http://assets.myntassets.com/v1/images/style/properties/07932c2277eda49d29639f0fe3c4e4c6_images.jpg
144,58973,Women,Personal Care,Fragrance,Perfume and Body Mist,Colour Me Women Pink Perfume,1408,XYZ,1483,58973.jpg,http://assets.myntassets.com/v1/images/style/properties/Colour-Me-Women-Pink-Perfume_0fce837cf337e245edf7830f2884376d_images.jpg
145,52475,Women,Apparel,Loungewear and Nightwear,Bath Robe,Red Rose White & Red Dot Print Bath Robe,501,Unique Trends,339,52475.jpg,http://assets.myntassets.com/assets/images/52475/2016/1/4/11451906716090-Red-Rose-Women-White--Red-Polka-Dot-Print-Bath-Robe-8241451906713582-1.jpg
146,50322,Women,Apparel,Topwear,Kurtas,Aurelia Women Black Kurta,1042,Bed Random,889,50322.jpg,http://assets.myntassets.com/v1/images/style/properties/Aurelia-Women-Black-Kurta_c4c320f95ca75370cd5968f71c1e94f0_images.jpg
147,13879,Men,Apparel,Topwear,Shirts,Scullers Men Check Red Shirts,446,Ten Fold Security,400,13879.jpg,http://assets.myntassets.com/v1/images/style/properties/01e181b9f43cdda40a21b6f05e97666c_images.jpg
148,8914,Men,Footwear,Shoes,Sports Shoes,Puma Men Future Cat Remix SF White Sports Shoes,317,GenosisX,507,8914.jpg,http://assets.myntassets.com/v1/images/style/properties/b1d9e4498de202e29570bd08090f26a9_images.jpg
149,16537,Men,Accessories,Headwear,Caps,Probase Men Check Blue Cap,863,Clear Prints,468,16537.jpg,http://assets.myntassets.com/v1/images/style/properties/8680d7b6d8acbf1405c70fb76d61c50d_images.jpg
150,27270,Women,Apparel,Topwear,Kurtas,Mother Earth Women Printed Maroon Kurta,1275,Bed Random,652,27270.jpg,http://assets.myntassets.com/v1/images/style/properties/ffd7ff3429c7b21608356a3151f9d3d4_images.jpg
151,55650,Women,Footwear,Shoes,Heels,Catwalk Women Multi-coloured Heels,538,Blue Smoke,1269,55650.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Multi-coloured-Heels_be86b9c7d80ce88c557298beaad57be2_images.jpg
152,54544,Men,Footwear,Shoes,Sports Shoes,F Sports Men Black Pace Sports Shoes,393,GenosisX,98,54544.jpg,http://assets.myntassets.com/v1/images/style/properties/F-Sports-Men-Black-Pace-Sports-Shoes_564a9fd92f55538cafab82567a7fbce3_images.jpg
153,30001,Women,Accessories,Watches,Watches,Aspen Women White Dial Watch,387,Ten Fold Security,265,30001.jpg,http://assets.myntassets.com/v1/images/style/properties/Aspen-Women-White-Dial-Watch_afe4ddc9872ccf04a851dd843b7b1203_images.jpg
154,45604,Men,Footwear,Shoes,Formal Shoes,Arrow Men Brown Formal Shoes,1486,Clear Prints,1186,45604.jpg,http://assets.myntassets.com/v1/images/style/properties/2b27b053871a6e9325c0f422fe92b67a_images.jpg
155,59069,Women,Apparel,Innerwear,Bra,Peri Peri Women White Bra,728,Unique Trends,1495,59069.jpg,http://assets.myntassets.com/v1/images/style/properties/Peri-Peri-Women-White-Bra_e94a285c2c2dfc0ab742eda172d0e2c3_images.jpg
156,21173,Women,Apparel,Topwear,Shirts,s.Oliver Women Grey Shirt,814,Clear Prints,809,21173.jpg,http://assets.myntassets.com/v1/images/style/properties/sOliver-Women-Grey-Shirt_cefde0d6bd0b74888e9d34814be33deb_images.jpg
157,4711,Unisex,Accessories,Watches,Watches,ADIDAS Unisex Toronto Hand Black Watch,863,Unique Trends,1075,4711.jpg,http://assets.myntassets.com/v1/images/style/properties/ace210a5d0c0192e586736ceef135dff_images.jpg
158,40978,Boys,Apparel,Topwear,Tshirts,Gini and Jony Boys United Red T-shirt,435,Ten Fold Security,1098,40978.jpg,http://assets.myntassets.com/v1/images/style/properties/4fb51b6af9daa7d7e7b37a54ee98d6a8_images.jpg
159,9832,Women,Apparel,Topwear,Tshirts,Little Miss Women Printed Rust T-shirt,754,GenosisX,353,9832.jpg,http://assets.myntassets.com/v1/images/style/properties/b4912a94db18a093e185d9e4c2649edf_images.jpg
160,34693,Girls,Apparel,Bottomwear,Shorts,Allen Solly Kids Girls Poplin Pink Shorts,872,Blue Smoke,1153,34693.jpg,http://assets.myntassets.com/v1/images/style/properties/c8c6fd3233823726f484da6b7007f016_images.jpg
161,51204,Women,Apparel,Innerwear,Bra,Enamor Women Peach Bra,1002,Ten Fold Security,246,51204.jpg,http://assets.myntassets.com/v1/images/style/properties/Enamor-Women-Peach-Bra_92f183113d2e2308280712d09ba91658_images.jpg
162,48329,Women,Accessories,Bags,Handbags,Pitaraa Women Purple Sling Bag,533,Guard Random,838,48329.jpg,http://assets.myntassets.com/v1/images/style/properties/4082c1426acb0becf0a683c7632bdefb_images.jpg
163,12163,Women,Apparel,Bottomwear,Leggings,Aurelia Women Solid Purple Leggings,846,Spicy Dinner,721,12163.jpg,http://assets.myntassets.com/v1/images/style/properties/8c29f66ec78e78081504b6ad73e6af8b_images.jpg
164,42613,Women,Accessories,Jewellery,Jewellery Set,Estelle Women Gold Earring & Pendant Set,1097,Bed Random,692,42613.jpg,http://assets.myntassets.com/v1/images/style/properties/19bcac6a0dfadc76e51f433c21353070_images.jpg
165,3534,Women,Apparel,Topwear,Tshirts,Myntra Women's I Want You Black T-shirt,822,Transit Random,188,3534.jpg,http://assets.myntassets.com/v1/images/style/properties/2a09216723dc52a345f4b19213147e0d_images.jpg
166,10250,Women,Accessories,Bags,Handbags,Murcia Women Hahk Brown Handbags,608,Blue Smoke,327,10250.jpg,http://assets.myntassets.com/v1/images/style/properties/65b6116e73b95222a12a01d5460b0e85_images.jpg
167,40520,Men,Accessories,Watches,Watches,Titan Men Cream Dial Watch,720,GenosisX,112,40520.jpg,http://assets.myntassets.com/v1/images/style/properties/30bdfec62477379208f3867499e951da_images.jpg
168,11382,Women,Apparel,Topwear,Tshirts,United Colors Of Benetton Women Light Winter Grey T-Shirts,1075,Sanguine Skincare,1232,11382.jpg,http://assets.myntassets.com/v1/images/style/properties/ee72992612c863eb745e67ffdfd710ce_images.jpg
169,37472,Men,Accessories,Watches,Watches,Esprit Men Grey Dial Watch,1396,GenosisX,327,37472.jpg,http://assets.myntassets.com/v1/images/style/properties/4a4b697ef1fe5d38b38c85a357e21364_images.jpg
170,35325,Women,Accessories,Jewellery,Earrings,Fabindia Women Anusuya Silver Earrings,1251,Unique Trends,375,35325.jpg,http://assets.myntassets.com/v1/images/style/properties/45cf3125c4b4d62a70d092642cb20ade_images.jpg
171,51660,Men,Accessories,Watches,Watches,Fossil Men Black Dial Watch AM4384,1373,Clear Prints,42,51660.jpg,http://assets.myntassets.com/assets/images/51660/2016/5/20/11463745871517-Fossil-Men-Black-Dial-Watch-AM4384-9531463745871355-1.jpg
172,23240,Women,Apparel,Topwear,Kurtas,Aneri Women Ashna Blue Kurta,334,Transit Random,569,23240.jpg,http://assets.myntassets.com/v1/images/style/properties/fe55685f6ea6d6adffb2591f2c72135e_images.jpg
173,6422,Unisex,Footwear,Shoes,Casual Shoes,Lotto Unisex Canvas Black Grey Shoe,1249,Guard Random,348,6422.jpg,http://assets.myntassets.com/v1/images/style/properties/a537d39e1561221aed28102099c90c66_images.jpg
174,26732,Women,Personal Care,Fragrance,Deodorant,Reebok Women Reestyle Deo,481,Clear Prints,1136,26732.jpg,http://assets.myntassets.com/v1/images/style/properties/6fb082f65d44f4202ec31a692072c670_images.jpg
175,3150,Men,Footwear,Shoes,Sports Shoes,Nike Men's Lunarswift Black Shoe,1261,Clear Prints,1193,3150.jpg,http://assets.myntassets.com/v1/images/style/properties/f23c4d59eb6ca3cd621c3db690e0c708_images.jpg
176,17849,Women,Apparel,Topwear,Tshirts,Flying Machine Women This & That Grey Tshirt,1393,GenosisX,1016,17849.jpg,http://assets.myntassets.com/v1/images/style/properties/6e945cb500ebcec2187d5289389062d4_images.jpg
177,42879,Women,Accessories,Bags,Clutches,French Connection Women Black Buffy Clutch,1376,Guard Random,718,42879.jpg,http://assets.myntassets.com/v1/images/style/properties/6ddb4d4164841bb5cef5b7b7f282d563_images.jpg
178,47537,Women,Footwear,Shoes,Flats,Portia Women Brown Flats,532,Guard Random,729,47537.jpg,http://assets.myntassets.com/v1/images/style/properties/850fe0b3abd042bd9af245d22f884528_images.jpg
179,17247,Men,Apparel,Topwear,Tshirts,U.S. Polo Assn. Men Stripes Blue Polo Tshirt,709,Strat Security,319,17247.jpg,http://assets.myntassets.com/v1/images/style/properties/f8d3472a2bd68974dda67781d80156ce_images.jpg
180,23072,Men,Apparel,Bottomwear,Trousers,Arrow Men Navy Blue Solid Trousers,938,Ten Fold Security,183,23072.jpg,http://assets.myntassets.com/v1/images/style/properties/64c62f3e3406deb5326d7bf6f4c417f4_images.jpg
181,42045,Men,Footwear,Shoes,Casual Shoes,Nike Men Wardour Chukka Yellow Casual Shoes,1381,Strat Security,52,42045.jpg,http://assets.myntassets.com/v1/images/style/properties/bf609f778c0433c073cf4857238104eb_images.jpg
182,10062,Men,Apparel,Topwear,Tshirts,Puma Men Puma runhard tee Grey Tshirts,1420,Blue Smoke,230,10062.jpg,http://assets.myntassets.com/v1/images/style/properties/821d377e49f3aa198c1937e9793099a6_images.jpg
183,32332,Men,Accessories,Watches,Watches,Q&Q Men Steel Digital Watch,1010,Clear Prints,417,32332.jpg,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Steel-Digital-Watch_e51dddb12b940435f212771f64dfc98b_images.jpg
184,5095,Men,Apparel,Topwear,Tshirts,Wrangler Men's Greensboro Raw Edge Blue T-shirt,734,Clear Prints,1342,5095.jpg,http://assets.myntassets.com/v1/images/style/properties/105c607753deea7b4ae6bc41d51661ee_images.jpg
185,4147,Women,Footwear,Shoes,Sports Shoes,Nike Women Glide White Grey Shoe,1275,Guard Random,1200,4147.jpg,http://assets.myntassets.com/v1/images/style/properties/bcb241296d93b8198038571a64f99b97_images.jpg
186,45260,Men,Accessories,Watches,Watches,CASIO G-Shock Men Black Digital Watch DW-5600E-1VDF G001,1283,Transit Random,701,45260.jpg,http://assets.myntassets.com/assets/images/45260/2018/3/5/11520251183737-CASIO-G-Shock-Men-Black-Digital-Watch-G001-5601520251183526-1.jpg
187,15510,Men,Footwear,Shoes,Casual Shoes,Rockport Men CV Toe HI Charcoal Casual Shoes,808,Guard Random,1294,15510.jpg,http://assets.myntassets.com/v1/images/style/properties/659ca18f067f9fb78cc7824eaf1d165e_images.jpg
188,34038,Boys,Apparel,Topwear,Shirts,Gini and Jony Boys Check Red Shirt,1201,Spicy Dinner,847,34038.jpg,http://assets.myntassets.com/v1/images/style/properties/95b4fd12eab9acd511b805a11601c92c_images.jpg
189,46418,Men,Accessories,Watches,Watches,Timex Men Olive Green Dial Watch DV10,424,Friend Random,252,46418.jpg,http://assets.myntassets.com/assets/images/46418/2016/1/11/11452508572308-Timex-Men-Olive-Green-Dial-Watch-DV10-6571452508571875-1.jpg
190,25378,Men,Apparel,Innerwear,Innerwear Vests,Levis Men Beige Innerwear T-shirt,1403,Clear Prints,195,25378.jpg,http://assets.myntassets.com/v1/images/style/properties/5489e314ba8c88e1641bf549fbf6ad0d_images.jpg
191,39727,Women,Apparel,Topwear,Shirts,Arrow Woman Blue Shirt,879,Strat Security,886,39727.jpg,http://assets.myntassets.com/v1/images/style/properties/7de446d3e6ec4218c2a71e76aa91ce5a_images.jpg
192,5854,Women,Accessories,Bags,Handbags,ADIDAS Women Pink Handbag,393,Unique Trends,1151,5854.jpg,http://assets.myntassets.com/v1/images/style/properties/ff765bacfb935d26ebd72c44547cde93_images.jpg
193,11971,Men,Footwear,Shoes,Sports Shoes,Fila Men Glow White Sports Shoes,1363,Unique Trends,1058,11971.jpg,http://assets.myntassets.com/v1/images/style/properties/ab1fe16c66350052ecb0ade9502ebcca_images.jpg
194,17088,Women,Accessories,Wallets,Wallets,Lino Perros Women Flower LT.Brown Wallet,622,Bed Random,631,17088.jpg,http://assets.myntassets.com/v1/images/style/properties/21decd2edae167eecd19870c7e879e3e_images.jpg
195,3991,Men,Apparel,Topwear,Tshirts,Mr.Men Men's Wave Rider White T-shirt,321,GenosisX,367,3991.jpg,http://assets.myntassets.com/v1/images/style/properties/b102d8273537781b5cc6b28a929c501c_images.jpg
196,19112,Men,Apparel,Topwear,Tshirts,Campbell Men Pack of 3 Solid Tshirts,1333,GenosisX,529,19112.jpg,http://assets.myntassets.com/v1/images/style/properties/8dc1ff8347d5114e89baee9aeebfa68d_images.jpg
197,16966,Men,Footwear,Shoes,Sports Shoes,Reebok Men Sprintfit Lite Black Sports Shoe,1260,Guard Random,741,16966.jpg,http://assets.myntassets.com/v1/images/style/properties/b4a93449c1fd4666bf2572c3d8d9763d_images.jpg
198,59094,Women,Apparel,Innerwear,Bra,Peri Peri Women Black Bra,1027,GenosisX,444,59094.jpg,http://assets.myntassets.com/v1/images/style/properties/Peri-Peri-Women-Black-Bra_2cf09a3a63a883806f14fa3c351007da_images.jpg
199,13870,Men,Apparel,Topwear,Shirts,Scullers Men Stripes Beige Shirts,1221,Clear Prints,989,13870.jpg,http://assets.myntassets.com/v1/images/style/properties/0295bfcf59cb9a1066e44415b5108461_images.jpg
200,7955,Men,Apparel,Topwear,Tshirts,Puma Men's Foundation Grey Polo T-shirt,903,Sanguine Skincare,840,7955.jpg,http://assets.myntassets.com/v1/images/style/properties/853a100f5d3d8c1e8ef88b41ca0d2c88_images.jpg
201,22539,Women,Footwear,Shoes,Heels,Inc.5  Women Grey Flats,1139,Ten Fold Security,922,22539.jpg,http://assets.myntassets.com/v1/images/style/properties/Inc5-Women-Brown-Casual-Sandals_b942bed0e0fe8a1bdebfe77e8d6014db_images.jpg
202,2629,Women,Footwear,Shoes,Flats,Carlton London Women Four Strapped Black Sandal,1306,Unique Trends,1387,2629.jpg,http://assets.myntassets.com/v1/images/style/properties/3c1282e51eb6c43ff789db59376f9c02_images.jpg
203,38291,Men,Accessories,Wallets,Wallets,Reid & Taylor Men Black Wallet,746,Spicy Dinner,67,38291.jpg,http://assets.myntassets.com/v1/images/style/properties/1954feb80a70a495099a1c9b3868cebb_images.jpg
204,41259,Men,Accessories,Wallets,Wallets,Arrow Men Brown Leather Wallet,470,Guard Random,968,41259.jpg,http://assets.myntassets.com/v1/image/style/properties/41259/Arrow-Men-Brown-Wallet_1_b251de97852a02a341c13ad721d5b8ce.jpg
205,1890,Men,Apparel,Topwear,Tshirts,FIFA Mens Essentials Red T-shirt,711,XYZ,645,1890.jpg,http://assets.myntassets.com/v1/images/style/properties/f0fbf247458326317521ec367f72a2a7_images.jpg
206,20894,Men,Footwear,Shoes,Casual Shoes,Basics Men Red Casual Shoes,1291,Ten Fold Security,1272,20894.jpg,http://assets.myntassets.com/v1/images/style/properties/6cdbcb8a0c91f6f08a5eca566a30ba9e_images.jpg
207,21946,Women,Accessories,Bags,Handbags,Murcia Women Casual Black Handbag,844,Friend Random,959,21946.jpg,http://assets.myntassets.com/v1/images/style/properties/618749890e73cc6094d688ec6fa17287_images.jpg
208,56028,Women,Personal Care,Lips,Lipstick,Colorbar Soft Touch Spring Fling Lipstick 023,1400,Blue Smoke,300,56028.jpg,http://assets.myntassets.com/assets/images/56028/2019/1/11/79ad8d1e-ae5d-40a5-99f6-d4b4ac57867e1547190851117-Colorbar-Soft-Touch-Spring-Fling-Lipstick-023-30315471908508-1.jpg
